Tamanio,Mejor Caso,Peor Caso,Caso Promedio
606,0.0001191000,0.0001184000,0.0001549000
607,0.0002914000,0.0001490000,0.0002028000
608,0.0001243000,0.0001197000,0.0001499000
609,0.0001238000,0.0001184000,0.0001486000
610,0.0001227000,0.0001198000,0.0001492000
611,0.0002738000,0.0001516000,0.0001693000
612,0.0003082000,0.0001678000,0.0002035000
613,0.0001410000,0.0001454000,0.0001545000
614,0.0001198000,0.0001203000,0.0001573000
615,0.0001289000,0.0001277000,0.0001618000
616,0.0001212000,0.0001204000,0.0001516000
617,0.0001264000,0.0001203000,0.0001500000
618,0.0001253000,0.0001223000,0.0001526000
619,0.0001223000,0.0001364000,0.0001573000
620,0.0001263000,0.0001280000,0.0001515000
621,0.0001215000,0.0001256000,0.0001524000
622,0.0001246000,0.0001213000,0.0001604000
623,0.0001249000,0.0001241000,0.0001601000
624,0.0001236000,0.0001226000,0.0001571000
625,0.0001214000,0.0001221000,0.0001521000
626,0.0001233000,0.0001217000,0.0002768000
627,0.0001310000,0.0001632000,0.0001600000
628,0.0001294000,0.0001363000,0.0001582000
629,0.0001273000,0.0001338000,0.0001581000
630,0.0001298000,0.0001338000,0.0001552000
631,0.0001248000,0.0001251000,0.0001697000
632,0.0001318000,0.0001327000,0.0001608000
633,0.0001253000,0.0001247000,0.0001615000
634,0.0001340000,0.0001406000,0.0001608000
635,0.0001288000,0.0001291000,0.0001642000
636,0.0001227000,0.0001220000,0.0001536000
637,0.0001284000,0.0001226000,0.0001573000
638,0.0001317000,0.0001305000,0.0001622000
639,0.0001340000,0.0001240000,0.0001550000
640,0.0001292000,0.0001232000,0.0001542000
641,0.0001245000,0.0001281000,0.0003993000
642,0.0002645000,0.0001573000,0.0002120000
643,0.0001675000,0.0001988000,0.0001973000
644,0.0001518000,0.0001290000,0.0001762000
645,0.0001328000,0.0001326000,0.0001687000
646,0.0001271000,0.0001297000,0.0001608000
647,0.0001341000,0.0001236000,0.0001604000
648,0.0001328000,0.0001311000,0.0001629000
649,0.0001363000,0.0001295000,0.0001609000
650,0.0001411000,0.0001322000,0.0001707000
651,0.0001365000,0.0001267000,0.0001591000
652,0.0001317000,0.0001284000,0.0001619000
653,0.0001309000,0.0001367000,0.0001654000
654,0.0001338000,0.0001367000,0.0001700000
655,0.0001352000,0.0001353000,0.0002104000
656,0.0001391000,0.0001533000,0.0001627000
657,0.0001297000,0.0001334000,0.0001633000
658,0.0001285000,0.0001355000,0.0001685000
659,0.0001348000,0.0001367000,0.0001624000
660,0.0001293000,0.0001339000,0.0001640000
661,0.0001298000,0.0001290000,0.0001721000
662,0.0001362000,0.0001353000,0.0001669000
663,0.0001285000,0.0001284000,0.0001719000
664,0.0001368000,0.0001355000,0.0001767000
665,0.0001369000,0.0001356000,0.0001713000
666,0.0001317000,0.0001319000,0.0001680000
667,0.0001319000,0.0001309000,0.0001672000
668,0.0001320000,0.0001307000,0.0001687000
669,0.0001328000,0.0001308000,0.0001694000
670,0.0001313000,0.0001310000,0.0001695000
671,0.0001312000,0.0001308000,0.0003817000
672,0.0001356000,0.0001488000,0.0001766000
673,0.0001443000,0.0001466000,0.0001725000
674,0.0001411000,0.0001379000,0.0003814000
675,0.0001437000,0.0001654000,0.0002061000
676,0.0001911000,0.0002601000,0.0002524000
677,0.0001797000,0.0001781000,0.0001937000
678,0.0001526000,0.0001409000,0.0001809000
679,0.0001345000,0.0001335000,0.0001789000
680,0.0001400000,0.0001380000,0.0001726000
681,0.0001356000,0.0001326000,0.0001736000
682,0.0001356000,0.0001346000,0.0001798000
683,0.0001412000,0.0001437000,0.0001725000
684,0.0001348000,0.0001349000,0.0001732000
685,0.0001363000,0.0002969000,0.0002499000
686,0.0001434000,0.0001870000,0.0002210000
687,0.0001754000,0.0001731000,0.0001699000
688,0.0001369000,0.0001431000,0.0001772000
689,0.0001413000,0.0001452000,0.0001733000
690,0.0001379000,0.0001434000,0.0001748000
691,0.0001383000,0.0001441000,0.0001722000
692,0.0001412000,0.0001472000,0.0001800000
693,0.0001475000,0.0001489000,0.0001761000
694,0.0001435000,0.0001453000,0.0001720000
695,0.0001389000,0.0001428000,0.0001725000
696,0.0001405000,0.0001440000,0.0001778000
697,0.0001405000,0.0001451000,0.0001735000
698,0.0001391000,0.0001451000,0.0002986000
699,0.0001539000,0.0001551000,0.0001866000
700,0.0001834000,0.0001737000,0.0002180000
701,0.0001751000,0.0001408000,0.0001783000
702,0.0001485000,0.0001416000,0.0001748000
703,0.0001513000,0.0001456000,0.0001840000
704,0.0001407000,0.0001392000,0.0004524000
705,0.0001796000,0.0002282000,0.0002537000
706,0.0002091000,0.0002090000,0.0002478000
707,0.0002980000,0.0001584000,0.0001813000
708,0.0001514000,0.0001475000,0.0002434000
709,0.0002086000,0.0001799000,0.0002203000
710,0.0001660000,0.0001462000,0.0001824000
711,0.0001441000,0.0001438000,0.0001860000
712,0.0001436000,0.0001437000,0.0001847000
713,0.0001476000,0.0001479000,0.0001872000
714,0.0001427000,0.0001417000,0.0001835000
715,0.0001432000,0.0001423000,0.0001896000
716,0.0001502000,0.0001496000,0.0001896000
717,0.0001418000,0.0001470000,0.0001833000
718,0.0001482000,0.0001498000,0.0001777000
719,0.0001431000,0.0001488000,0.0001835000
720,0.0001477000,0.0001491000,0.0001782000
721,0.0001453000,0.0001472000,0.0001801000
722,0.0001426000,0.0001510000,0.0001844000
723,0.0001509000,0.0001492000,0.0002449000
724,0.0001542000,0.0001643000,0.0002268000
725,0.0001764000,0.0001642000,0.0002103000
726,0.0001659000,0.0001641000,0.0001811000
727,0.0001496000,0.0001453000,0.0001814000
728,0.0001504000,0.0001446000,0.0001870000
729,0.0001453000,0.0001451000,0.0001867000
730,0.0001440000,0.0001432000,0.0001854000
731,0.0001448000,0.0001434000,0.0001870000
732,0.0001447000,0.0001446000,0.0001904000
733,0.0001520000,0.0001513000,0.0001921000
734,0.0001691000,0.0001661000,0.0001907000
735,0.0001556000,0.0002047000,0.0002354000
736,0.0001753000,0.0001720000,0.0002696000
737,0.0003533000,0.0003334000,0.0002199000
738,0.0001995000,0.0001823000,0.0002259000
739,0.0001703000,0.0001790000,0.0002229000
740,0.0001675000,0.0001575000,0.0001966000
741,0.0001525000,0.0001523000,0.0001966000
742,0.0001535000,0.0001575000,0.0001916000
743,0.0001532000,0.0001620000,0.0001931000
744,0.0001528000,0.0001537000,0.0001847000
745,0.0001515000,0.0001480000,0.0001853000
746,0.0001532000,0.0001603000,0.0001895000
747,0.0001577000,0.0001544000,0.0001917000
748,0.0001596000,0.0001542000,0.0001972000
749,0.0002661000,0.0001577000,0.0001957000
750,0.0001495000,0.0001483000,0.0001964000
751,0.0001551000,0.0001619000,0.0001883000
752,0.0001503000,0.0001562000,0.0001885000
753,0.0001489000,0.0001594000,0.0001990000
754,0.0001625000,0.0001578000,0.0002025000
755,0.0001666000,0.0001488000,0.0001881000
756,0.0001561000,0.0001493000,0.0001889000
757,0.0001549000,0.0001524000,0.0001974000
758,0.0001529000,0.0001495000,0.0001925000
759,0.0001498000,0.0001488000,0.0001976000
760,0.0001572000,0.0001602000,0.0001956000
761,0.0001569000,0.0001579000,0.0003132000
762,0.0002726000,0.0003178000,0.0003619000
763,0.0001857000,0.0002402000,0.0002198000
764,0.0001923000,0.0001983000,0.0002235000
765,0.0001888000,0.0001849000,0.0002331000
766,0.0001929000,0.0001552000,0.0001923000
767,0.0001541000,0.0001494000,0.0001923000
768,0.0001498000,0.0001639000,0.0002037000
769,0.0001795000,0.0001631000,0.0001991000
770,0.0001507000,0.0001604000,0.0002101000
771,0.0001613000,0.0001559000,0.0001880000
772,0.0001511000,0.0001545000,0.0003140000
773,0.0001927000,0.0001920000,0.0002379000
774,0.0001937000,0.0001805000,0.0002309000
775,0.0001812000,0.0001971000,0.0001964000
776,0.0001522000,0.0001512000,0.0001995000
777,0.0001586000,0.0001592000,0.0002231000
778,0.0002060000,0.0001837000,0.0002233000
779,0.0002020000,0.0001785000,0.0002572000
780,0.0001837000,0.0001964000,0.0002454000
781,0.0001873000,0.0001875000,0.0002229000
782,0.0001687000,0.0001883000,0.0002321000
783,0.0001839000,0.0001900000,0.0002781000
784,0.0002206000,0.0001528000,0.0001963000
785,0.0001549000,0.0001535000,0.0002004000
786,0.0001670000,0.0001785000,0.0002219000
787,0.0002392000,0.0003070000,0.0003316000
788,0.0001601000,0.0001630000,0.0001966000
789,0.0001565000,0.0001642000,0.0001951000
790,0.0001592000,0.0001534000,0.0001945000
791,0.0001603000,0.0001564000,0.0001967000
792,0.0001671000,0.0001625000,0.0002075000
793,0.0001619000,0.0001606000,0.0002032000
794,0.0001569000,0.0001559000,0.0002011000
795,0.0001554000,0.0001673000,0.0002154000
796,0.0001591000,0.0001611000,0.0001964000
797,0.0001909000,0.0001912000,0.0002272000
798,0.0002028000,0.0001766000,0.0001964000
799,0.0001595000,0.0001579000,0.0002055000
800,0.0001633000,0.0001626000,0.0002122000
801,0.0001647000,0.0001672000,0.0001982000
802,0.0001570000,0.0001644000,0.0002032000
803,0.0001648000,0.0001576000,0.0001977000
804,0.0001652000,0.0001600000,0.0002065000
805,0.0001604000,0.0001593000,0.0002094000
806,0.0001643000,0.0001659000,0.0002138000
807,0.0001666000,0.0001693000,0.0002068000
808,0.0001674000,0.0001742000,0.0002181000
809,0.0002274000,0.0002083000,0.0002456000
810,0.0001909000,0.0001882000,0.0002319000
811,0.0001639000,0.0001642000,0.0002129000
812,0.0001673000,0.0001684000,0.0002028000
813,0.0001621000,0.0001712000,0.0002087000
814,0.0001723000,0.0002066000,0.0002261000
815,0.0001852000,0.0001663000,0.0002102000
816,0.0002044000,0.0001987000,0.0002567000
817,0.0002051000,0.0002072000,0.0002680000
818,0.0002123000,0.0001949000,0.0002111000
819,0.0001679000,0.0001627000,0.0002032000
820,0.0001791000,0.0001601000,0.0002116000
821,0.0001709000,0.0001692000,0.0002100000
822,0.0001634000,0.0001685000,0.0002071000
823,0.0001673000,0.0001645000,0.0002087000
824,0.0001683000,0.0001646000,0.0002104000
825,0.0001717000,0.0001746000,0.0002132000
826,0.0001719000,0.0001751000,0.0002134000
827,0.0001727000,0.0001734000,0.0002148000
828,0.0001742000,0.0001636000,0.0002069000
829,0.0001661000,0.0001657000,0.0002115000
830,0.0001706000,0.0001676000,0.0002101000
831,0.0001668000,0.0001689000,0.0002079000
832,0.0002073000,0.0001913000,0.0002073000
833,0.0001708000,0.0001665000,0.0002129000
834,0.0001681000,0.0001663000,0.0002162000
835,0.0001738000,0.0001756000,0.0002081000
836,0.0001649000,0.0001726000,0.0002136000
837,0.0001768000,0.0001705000,0.0002147000
838,0.0001769000,0.0001724000,0.0002168000
839,0.0001661000,0.0001668000,0.0002148000
840,0.0001669000,0.0001736000,0.0002225000
841,0.0003953000,0.0002252000,0.0002402000
842,0.0001895000,0.0002440000,0.0002347000
843,0.0001678000,0.0001778000,0.0002148000
844,0.0002000000,0.0002017000,0.0002691000
845,0.0001973000,0.0002007000,0.0002287000
846,0.0001761000,0.0001693000,0.0002121000
847,0.0001791000,0.0001779000,0.0002213000
848,0.0001688000,0.0001714000,0.0002148000
849,0.0001676000,0.0001767000,0.0002119000
850,0.0001735000,0.0001698000,0.0002143000
851,0.0001724000,0.0001675000,0.0002164000
852,0.0001731000,0.0001710000,0.0002143000
853,0.0001733000,0.0001748000,0.0002162000
854,0.0001749000,0.0001705000,0.0002165000
855,0.0001751000,0.0001670000,0.0002187000
856,0.0001721000,0.0001715000,0.0002177000
857,0.0001710000,0.0001735000,0.0002105000
858,0.0001736000,0.0001695000,0.0002114000
859,0.0001793000,0.0001750000,0.0002203000
860,0.0001769000,0.0001773000,0.0002237000
861,0.0001764000,0.0001811000,0.0002199000
862,0.0001807000,0.0001721000,0.0002173000
863,0.0001784000,0.0001760000,0.0002216000
864,0.0001712000,0.0001792000,0.0002312000
865,0.0001827000,0.0001752000,0.0002556000
866,0.0001840000,0.0001782000,0.0005169000
867,0.0004098000,0.0002368000,0.0002740000
868,0.0002007000,0.0001835000,0.0002221000
869,0.0001718000,0.0001778000,0.0002183000
870,0.0001764000,0.0001707000,0.0002157000
871,0.0001767000,0.0001721000,0.0002219000
872,0.0001716000,0.0001720000,0.0002222000
873,0.0001715000,0.0001792000,0.0002232000
874,0.0001868000,0.0001747000,0.0002193000
875,0.0001783000,0.0001751000,0.0002297000
876,0.0001881000,0.0001841000,0.0002716000
877,0.0001804000,0.0001863000,0.0002284000
878,0.0001822000,0.0001747000,0.0002226000
879,0.0001740000,0.0001734000,0.0002231000
880,0.0001738000,0.0001785000,0.0002196000
881,0.0001801000,0.0001745000,0.0002182000
882,0.0001793000,0.0001734000,0.0002235000
883,0.0001737000,0.0001727000,0.0002224000
884,0.0001754000,0.0001787000,0.0002182000
885,0.0001831000,0.0001831000,0.0002324000
886,0.0001763000,0.0001740000,0.0002316000
887,0.0001834000,0.0002339000,0.0002414000
888,0.0002094000,0.0002241000,0.0002758000
889,0.0002203000,0.0001883000,0.0002413000
890,0.0001898000,0.0001858000,0.0002216000
891,0.0002354000,0.0001862000,0.0002282000
892,0.0001920000,0.0001841000,0.0002288000
893,0.0001774000,0.0001819000,0.0002260000
894,0.0001852000,0.0001862000,0.0002328000
895,0.0001808000,0.0001762000,0.0002300000
896,0.0001882000,0.0001880000,0.0002236000
897,0.0001848000,0.0001847000,0.0002294000
898,0.0002340000,0.0001887000,0.0003002000
899,0.0002324000,0.0002329000,0.0002744000
900,0.0002070000,0.0002113000,0.0002606000
901,0.0001932000,0.0001834000,0.0002357000
902,0.0001807000,0.0001780000,0.0002294000
903,0.0001792000,0.0001881000,0.0002324000
904,0.0001866000,0.0001792000,0.0002328000
905,0.0001877000,0.0001891000,0.0002343000
906,0.0001806000,0.0001900000,0.0002343000
907,0.0001896000,0.0001806000,0.0002303000
908,0.0001818000,0.0001829000,0.0002352000
909,0.0001965000,0.0001872000,0.0002434000
910,0.0002049000,0.0001901000,0.0002622000
911,0.0002085000,0.0002014000,0.0002496000
912,0.0001881000,0.0001884000,0.0002266000
913,0.0001865000,0.0001810000,0.0002321000
914,0.0001832000,0.0001815000,0.0002338000
915,0.0001811000,0.0001977000,0.0002301000
916,0.0001944000,0.0001917000,0.0002466000
917,0.0002037000,0.0001951000,0.0002296000
918,0.0001828000,0.0001872000,0.0002330000
919,0.0001882000,0.0001828000,0.0002332000
920,0.0001835000,0.0001866000,0.0002333000
921,0.0001855000,0.0001880000,0.0002286000
922,0.0001879000,0.0001850000,0.0002348000
923,0.0001813000,0.0001879000,0.0002387000
924,0.0001951000,0.0001837000,0.0002309000
925,0.0001891000,0.0001834000,0.0002399000
926,0.0001892000,0.0001936000,0.0002383000
927,0.0001972000,0.0001847000,0.0002341000
928,0.0001853000,0.0001858000,0.0002358000
929,0.0001846000,0.0001946000,0.0002445000
930,0.0001929000,0.0001848000,0.0002385000
931,0.0001874000,0.0001870000,0.0002477000
932,0.0002031000,0.0001988000,0.0002407000
933,0.0001941000,0.0001879000,0.0002393000
934,0.0001852000,0.0001934000,0.0002361000
935,0.0001974000,0.0001859000,0.0002357000
936,0.0001906000,0.0001865000,0.0002464000
937,0.0001970000,0.0001976000,0.0002361000
938,0.0001971000,0.0001954000,0.0002459000
939,0.0001963000,0.0001998000,0.0002629000
940,0.0002115000,0.0001897000,0.0002434000
941,0.0001875000,0.0001883000,0.0002831000
942,0.0001968000,0.0001952000,0.0002396000
943,0.0001931000,0.0001887000,0.0002552000
944,0.0001987000,0.0001976000,0.0002364000
945,0.0001942000,0.0001851000,0.0002397000
946,0.0001914000,0.0001904000,0.0002479000
947,0.0001986000,0.0001946000,0.0002357000
948,0.0001976000,0.0001951000,0.0002461000
949,0.0001876000,0.0001939000,0.0002466000
950,0.0001994000,0.0001883000,0.0002483000
951,0.0001978000,0.0001981000,0.0002443000
952,0.0001899000,0.0001934000,0.0002385000
953,0.0002024000,0.0001993000,0.0002491000
954,0.0001926000,0.0001986000,0.0002477000
955,0.0001948000,0.0001898000,0.0002465000
956,0.0002011000,0.0002039000,0.0002407000
957,0.0001925000,0.0001945000,0.0002403000
958,0.0002027000,0.0001985000,0.0002469000
959,0.0001915000,0.0001953000,0.0002385000
960,0.0001975000,0.0001938000,0.0002462000
961,0.0001921000,0.0001987000,0.0002413000
962,0.0001976000,0.0002045000,0.0002550000
963,0.0001975000,0.0002970000,0.0002631000
964,0.0002094000,0.0002138000,0.0002553000
965,0.0001979000,0.0001911000,0.0002462000
966,0.0001925000,0.0002016000,0.0002493000
967,0.0002016000,0.0001912000,0.0002471000
968,0.0001928000,0.0001981000,0.0002549000
969,0.0001996000,0.0001928000,0.0002414000
970,0.0001924000,0.0001928000,0.0002523000
971,0.0002022000,0.0002140000,0.0002614000
972,0.0002066000,0.0002024000,0.0002574000
973,0.0002069000,0.0001993000,0.0002445000
974,0.0002038000,0.0002020000,0.0002553000
975,0.0002015000,0.0002054000,0.0002519000
976,0.0002012000,0.0001913000,0.0002502000
977,0.0002051000,0.0002089000,0.0002533000
978,0.0002051000,0.0001945000,0.0002496000
979,0.0001979000,0.0001954000,0.0002587000
980,0.0002073000,0.0002051000,0.0002580000
981,0.0002051000,0.0002021000,0.0002508000
982,0.0001932000,0.0001990000,0.0002554000
983,0.0001986000,0.0001942000,0.0002534000
984,0.0002045000,0.0002074000,0.0002535000
985,0.0002052000,0.0002003000,0.0002568000
986,0.0002050000,0.0002645000,0.0002577000
987,0.0002000000,0.0001950000,0.0002518000
988,0.0001967000,0.0002009000,0.0002459000
989,0.0002010000,0.0001963000,0.0002533000
990,0.0001965000,0.0001956000,0.0002580000
991,0.0002125000,0.0002098000,0.0002640000
992,0.0001993000,0.0001966000,0.0002515000
993,0.0001973000,0.0002038000,0.0002535000
994,0.0002019000,0.0001956000,0.0002543000
995,0.0001968000,0.0002090000,0.0002600000
996,0.0002137000,0.0002060000,0.0002641000
997,0.0002087000,0.0002063000,0.0002511000
998,0.0002069000,0.0002027000,0.0002565000
999,0.0001968000,0.0002010000,0.0002496000
1000,0.0002065000,0.0002049000,0.0002570000
